Epoch,Batch,Batch Loss,Batch Time
1,67,372.32958984375,1.9583978652954102
1,68,209.28567504882812,1.9605252742767334
1,69,114.701416015625,1.9595165252685547
1,70,400.940185546875,1.9598212242126465
1,71,130.5286407470703,1.9585933685302734
1,72,253.00645446777344,1.9598662853240967
1,73,70.03898620605469,1.958275318145752
1,74,294.98162841796875,1.9625542163848877
1,75,41.5858268737793,1.9581515789031982
1,76,238.88905334472656,1.9627563953399658
1,77,300.5176696777344,1.9579496383666992
1,78,288.9526062011719,1.9625775814056396
1,79,400.7922668457031,1.9573798179626465
1,80,75.73738098144531,1.9625060558319092
1,81,214.20956420898438,1.9600613117218018
1,82,1472.9122314453125,1.9587557315826416
1,83,42.071659088134766,1.9566452503204346
1,84,65.29613494873047,1.9627048969268799
1,85,122.6494369506836,1.9584407806396484
1,86,264.2833557128906,1.9605460166931152
1,87,137.7180633544922,1.9565308094024658
1,88,373.43438720703125,1.9598464965820312
1,89,537.0904541015625,1.9616703987121582
1,90,288.8396911621094,1.9618358612060547
1,91,1264.79541015625,1.959303855895996
1,92,62.273555755615234,1.9600026607513428
1,93,100.07678985595703,1.9567358493804932
1,94,193.38888549804688,1.9620239734649658
1,95,733.0947265625,1.95607590675354
1,96,307.2533874511719,1.9626524448394775
1,97,45.620906829833984,1.957871913909912
1,98,58.76417922973633,1.9612960815429688
1,99,262.2268981933594,1.9591007232666016
1,100,70.99710083007812,1.961329698562622
1,101,98.95826721191406,1.9577233791351318
1,102,133.71722412109375,1.959986925125122
1,103,40.35285949707031,1.9575438499450684
1,104,47.25254440307617,1.9589316844940186
1,105,84.54515838623047,1.9585092067718506
1,106,315.2396240234375,1.9597880840301514
1,107,184.77720642089844,1.9612140655517578
1,108,31.036096572875977,1.965911626815796
1,109,487.9273986816406,1.9613378047943115
1,110,185.52691650390625,1.9620566368103027
1,111,413.6735534667969,1.9575026035308838
1,112,148.9553985595703,1.960444688796997
1,113,679.1621704101562,1.9585678577423096
1,114,116.517333984375,1.9583981037139893
1,115,279.6532897949219,1.959120273590088
1,116,298.0400695800781,1.9616496562957764
1,117,190.20370483398438,1.9581711292266846
1,118,49.345542907714844,1.958188772201538
1,119,95.1075210571289,1.9578890800476074
1,120,415.8034362792969,1.9614653587341309
1,121,126.24955749511719,1.959120750427246
1,122,296.96063232421875,1.961364507675171
1,123,409.6011047363281,1.9588401317596436
1,124,105.35833740234375,1.9602582454681396
1,125,394.1365966796875,1.957397699356079
1,126,312.8529357910156,1.9601972103118896
1,127,208.38917541503906,1.9590394496917725
1,128,569.470947265625,1.9614064693450928
1,129,48.48935317993164,1.9580371379852295
1,130,281.2980651855469,1.9606940746307373
1,131,488.3008117675781,1.9553825855255127
1,132,566.0158081054688,1.9602158069610596
1,133,417.6332702636719,1.9572012424468994
1,134,76.84139251708984,1.9603395462036133
1,135,200.29908752441406,1.9596474170684814
1,136,361.2855529785156,1.9621107578277588
1,137,247.71641540527344,1.959897518157959
1,138,813.5512084960938,1.9618315696716309
1,139,384.94775390625,1.9569580554962158
1,140,318.26092529296875,1.959540843963623
1,141,221.48194885253906,1.9582457542419434
1,142,201.22723388671875,1.9601526260375977
1,143,142.73069763183594,1.9581212997436523
1,144,95.46310424804688,1.9592857360839844
1,145,187.09829711914062,1.959158182144165
1,146,836.7371826171875,1.9614605903625488
1,147,20.388132095336914,1.9606428146362305
1,148,67.09283447265625,1.9583232402801514
1,149,140.99188232421875,1.9559459686279297
1,150,606.5181884765625,1.9595577716827393
1,151,220.3035125732422,1.9607915878295898
1,152,399.5881042480469,1.961721658706665
1,153,266.9668884277344,1.9603207111358643
1,154,13.171607971191406,1.9616401195526123
1,155,29.383289337158203,1.9581637382507324
1,156,67.13653564453125,1.9588212966918945
1,157,127.02193450927734,1.9586257934570312
1,158,278.0372009277344,1.9633891582489014
1,159,245.9154052734375,1.958866834640503
1,160,63.41262435913086,1.958430290222168
1,161,330.9996643066406,1.957223892211914
1,162,213.60894775390625,1.962677001953125
1,163,479.7369079589844,1.9581189155578613
1,164,33.00700378417969,1.9578986167907715
1,165,191.05050659179688,1.9567930698394775
1,166,80.62813568115234,1.9598731994628906
1,167,596.5350952148438,1.9593415260314941
1,168,274.5085754394531,1.9600434303283691
1,169,125.62530517578125,1.9569299221038818
1,170,260.1090393066406,1.9574501514434814
1,171,444.2599792480469,1.957486867904663
1,172,51.3571662902832,1.963062047958374
1,173,572.5552978515625,1.9572944641113281
1,174,150.09169006347656,1.9578514099121094
1,175,76.10406494140625,1.9578399658203125
1,176,154.6414031982422,1.957279920578003
1,177,253.70960998535156,1.9614157676696777
1,178,86.42881774902344,1.9609017372131348
1,179,769.2882690429688,1.9581084251403809
1,180,99.42579650878906,1.9584546089172363
1,181,173.29806518554688,1.9570534229278564
1,182,158.48873901367188,1.9593331813812256
1,183,163.9950714111328,1.9562647342681885
1,184,394.17431640625,1.9597949981689453
1,185,49.0397834777832,1.9560744762420654
1,186,329.4798889160156,1.9623427391052246
1,187,224.69947814941406,1.9578473567962646
1,188,147.09423828125,1.9627032279968262
1,189,84.14488220214844,1.9574589729309082
1,190,368.2659606933594,1.9601364135742188
1,191,76.63912200927734,1.9553654193878174
1,192,223.99717712402344,1.9595539569854736
1,193,293.0394287109375,1.9573533535003662
1,194,127.61546325683594,1.960359811782837
1,195,109.86338806152344,1.9577293395996094
1,196,136.41427612304688,1.9603431224822998
1,197,202.2754364013672,1.9562361240386963
1,198,66.42343139648438,1.9599270820617676
1,199,321.13348388671875,1.9605939388275146
1,200,408.3819885253906,1.9606680870056152
1,201,559.9066772460938,1.958420753479004
1,202,133.46640014648438,1.9606459140777588
1,203,228.60345458984375,1.9586689472198486
1,204,288.9797668457031,1.9600396156311035
1,205,116.86666870117188,1.9566905498504639
1,206,59.79469680786133,1.9606306552886963
1,207,831.06494140625,1.9594738483428955
1,208,81.28886413574219,1.9622013568878174
1,209,268.70672607421875,1.9582359790802002
1,210,41.68669509887695,1.9629366397857666
1,211,326.464111328125,1.9586942195892334
1,212,94.6666030883789,1.9611575603485107
1,213,140.50689697265625,1.9566545486450195
1,214,141.31668090820312,1.9621682167053223
1,215,78.4703140258789,1.9580748081207275
1,216,379.2525634765625,1.960066556930542
1,217,127.3194808959961,1.959244728088379
1,218,12.900777816772461,1.9601783752441406
1,219,445.37701416015625,1.9569604396820068
1,220,204.57876586914062,1.9608869552612305
1,221,123.55766296386719,1.9576940536499023
1,222,74.31938934326172,1.961470365524292
1,223,388.0428161621094,1.9598262310028076
1,224,421.0356140136719,1.960134744644165
1,225,119.15848541259766,1.961040735244751
1,226,299.1172180175781,1.962860107421875
1,227,63.58443069458008,1.959388256072998
1,228,116.99657440185547,1.9629333019256592
1,229,43.481224060058594,1.9567193984985352
1,230,136.5590362548828,1.9619483947753906
1,231,390.8708190917969,1.9586398601531982
1,232,153.86102294921875,1.960472822189331
1,233,166.5266876220703,1.9626374244689941
1,234,47.9030647277832,1.9645051956176758
1,235,68.333740234375,1.9594528675079346
1,236,646.2423095703125,1.9620332717895508
1,237,217.7017822265625,1.9571716785430908
1,238,489.6824951171875,1.9595789909362793
1,239,79.433349609375,1.9586870670318604
1,240,109.111328125,1.9629926681518555
1,241,139.3058319091797,1.963653564453125
1,242,130.97763061523438,1.9624271392822266
1,243,146.43453979492188,1.9591267108917236
1,244,83.5362777709961,1.96445631980896
1,245,177.66619873046875,1.9605731964111328
1,246,124.47035217285156,1.9600307941436768
1,247,92.30828094482422,1.959686517715454
1,248,157.14085388183594,1.961663007736206
1,249,21.229042053222656,1.9601173400878906
1,250,28.348398208618164,1.9626739025115967
1,251,331.51763916015625,1.9658172130584717
1,252,666.8468627929688,1.9643406867980957
1,253,168.17640686035156,1.9613089561462402
1,254,111.0907974243164,1.9642648696899414
1,255,105.10609436035156,1.9607679843902588
1,256,22.963939666748047,1.964669942855835
1,257,82.40603637695312,1.9609179496765137
1,258,756.3779907226562,1.9610819816589355
1,259,491.5606994628906,1.9612963199615479
1,260,181.42279052734375,1.9596099853515625
1,261,120.26203918457031,1.9578616619110107
1,262,138.98477172851562,1.9612619876861572
1,263,151.0526885986328,1.9566802978515625
1,264,38.41820526123047,1.9610748291015625
1,265,91.8568115234375,1.958508014678955
1,266,385.712890625,1.962564468383789
1,267,100.91517639160156,1.9639594554901123
1,268,149.1061248779297,1.9631316661834717
1,269,33.94883728027344,1.9605088233947754
1,270,284.51904296875,1.962057113647461
1,271,45.368568420410156,1.9604222774505615
1,272,267.11785888671875,1.9650382995605469
1,273,107.51167297363281,1.9626336097717285
1,274,230.14471435546875,1.9664855003356934
1,275,215.49929809570312,1.9633405208587646
1,276,220.90440368652344,1.9663124084472656
1,277,39.29689407348633,1.9605696201324463
1,278,189.38623046875,1.9643232822418213
1,279,114.35116577148438,1.9618072509765625
1,280,129.1020965576172,1.9620182514190674
1,281,267.843505859375,1.9629228115081787
1,282,273.97216796875,1.963728904724121
1,283,12.758864402770996,1.9597737789154053
1,284,180.92662048339844,1.9633903503417969
1,285,67.37005615234375,1.960200548171997
1,286,472.9484558105469,1.9599697589874268
1,287,437.016845703125,1.9607210159301758
1,288,43.50638198852539,1.9627513885498047
1,289,644.4002075195312,1.9584722518920898
1,290,57.3054084777832,1.9624297618865967
1,291,362.5019836425781,1.957995891571045
1,292,155.5225372314453,1.96132230758667
1,293,60.314483642578125,1.958526849746704
1,294,116.52593994140625,1.9645745754241943
1,295,627.81494140625,1.9602887630462646
1,296,278.3083801269531,1.9605648517608643
1,297,333.3551940917969,1.9575550556182861
1,298,11.563101768493652,1.9605917930603027
1,299,160.08071899414062,1.9603440761566162
1,300,484.1797180175781,1.9598870277404785
1,301,283.1326599121094,1.9604170322418213
1,302,803.26953125,1.9615247249603271
1,303,181.7625732421875,1.9619245529174805
1,304,223.1398162841797,1.9597485065460205
1,305,301.14019775390625,1.963089942932129
1,306,68.19752502441406,1.9633736610412598
1,307,328.562255859375,1.959080457687378
1,308,240.51760864257812,1.9607908725738525
1,309,418.8048400878906,1.960042953491211
1,310,69.04549407958984,1.9623332023620605
1,311,49.32523727416992,1.9562277793884277
1,312,191.33456420898438,1.9632034301757812
1,313,400.5928039550781,1.961397647857666
1,314,203.1420440673828,1.9631340503692627
1,315,115.53419494628906,1.9595396518707275
1,316,362.3461608886719,1.9611144065856934
1,317,668.2456665039062,1.9585776329040527
1,318,87.96580505371094,1.9625847339630127
1,319,80.52722930908203,1.9615683555603027
1,320,33.190696716308594,1.9654974937438965
1,321,48.07548904418945,1.9610722064971924
1,322,91.10906219482422,1.9603798389434814
1,323,115.15677642822266,1.9582035541534424
1,324,122.76754760742188,1.9626092910766602
1,325,26.894973754882812,1.9601566791534424
1,326,218.69871520996094,1.9635095596313477
1,327,129.16432189941406,1.9592564105987549
1,328,31.60645866394043,1.9620418548583984
1,329,12.53532886505127,1.9612605571746826
1,330,375.8698425292969,1.9631597995758057
1,331,904.40576171875,1.9577178955078125
1,332,170.77882385253906,1.9618561267852783
1,333,39.58704376220703,1.959805965423584
1,334,184.817138671875,1.9625968933105469
1,335,180.58975219726562,1.9586877822875977
1,336,137.887939453125,1.9601366519927979
1,337,390.242919921875,1.9594612121582031
1,338,299.7730712890625,1.9608895778656006
1,339,246.9747772216797,1.9564688205718994
1,340,89.27809143066406,1.9612298011779785
1,341,450.4507751464844,1.957106590270996
1,342,291.2002868652344,1.9615528583526611
1,343,303.5449523925781,1.9566733837127686
1,344,554.862060546875,1.9599394798278809
1,345,276.3514709472656,1.9599430561065674
1,346,285.6091003417969,1.9612510204315186
1,347,394.306884765625,1.960606336593628
1,348,54.6558837890625,1.9627091884613037
1,349,66.26554870605469,1.9589078426361084
1,350,67.9577865600586,1.9623351097106934
1,351,515.6149291992188,1.9594066143035889
1,352,75.32267761230469,1.9612858295440674
1,353,318.625,1.9601523876190186
1,354,136.65060424804688,1.961153268814087
1,355,158.6103515625,1.9606752395629883
1,356,294.2795104980469,1.9603657722473145
1,357,138.53140258789062,1.9607222080230713
1,358,260.9570617675781,1.9612998962402344
1,359,148.1723175048828,1.9590861797332764
1,360,309.4757385253906,1.9606728553771973
1,361,652.0603637695312,1.959327220916748
1,362,123.41311645507812,1.964625597000122
1,363,254.57150268554688,1.9596328735351562
1,364,118.62799835205078,1.9639801979064941
1,365,191.11048889160156,1.9581239223480225
1,366,404.8680114746094,1.9605281352996826
1,367,87.02562713623047,1.958904504776001
1,368,59.15611267089844,1.9638049602508545
1,369,357.5752258300781,1.9603228569030762
1,370,41.43619918823242,1.9603922367095947
1,371,153.88600158691406,1.959932804107666
1,372,140.04225158691406,1.9605882167816162
1,373,220.5415496826172,1.9597878456115723
1,374,535.564208984375,1.9631843566894531
1,375,63.13127136230469,1.962613582611084
1,376,584.6138916015625,1.9661765098571777
1,377,641.054443359375,1.9605093002319336
1,378,209.16506958007812,1.9652736186981201
1,379,154.52828979492188,1.9580137729644775
1,380,245.74789428710938,1.960390329360962
1,381,101.5501937866211,1.9571614265441895
1,382,505.0751953125,1.9589862823486328
1,383,135.6384735107422,1.9622015953063965
1,384,643.7996215820312,1.9613556861877441
1,385,363.22540283203125,1.9621632099151611
1,386,96.3027572631836,1.965123176574707
1,387,61.68103790283203,1.9634382724761963
1,388,39.73149108886719,1.9623479843139648
1,389,113.47025299072266,1.9579997062683105
1,390,195.4434356689453,1.9661412239074707
1,391,20.648544311523438,1.9619760513305664
1,392,383.9712219238281,1.9626445770263672
1,393,22.444307327270508,1.9594206809997559
1,394,259.97503662109375,1.9640693664550781
1,395,54.27983856201172,1.9627294540405273
1,396,229.4534454345703,1.966585636138916
1,397,86.988037109375,1.9666438102722168
1,398,350.13226318359375,1.962353229522705
1,399,92.80387115478516,1.9608633518218994
1,400,87.69598388671875,1.9645285606384277
1,401,71.6229476928711,1.9603972434997559
1,402,175.92611694335938,1.9607625007629395
1,403,72.81487274169922,1.9575724601745605
1,404,73.70924377441406,1.961153507232666
1,405,250.08401489257812,1.9571847915649414
1,406,7.414039611816406,1.9636425971984863
1,407,48.670928955078125,1.9566869735717773
1,408,44.48512649536133,1.962238073348999
1,409,269.69976806640625,1.9585504531860352
1,410,70.88035583496094,1.9603116512298584
1,411,157.08456420898438,1.959641456604004
1,412,361.9903564453125,1.960301399230957
1,413,379.8392028808594,1.9579012393951416
1,414,277.3153076171875,1.9595775604248047
1,415,233.5266571044922,1.9571313858032227
1,416,48.78541946411133,1.9609920978546143
1,417,182.9109649658203,1.9586091041564941
1,418,157.0265655517578,1.9630751609802246
1,419,3.972503185272217,1.9598040580749512
1,420,18.423254013061523,1.9593925476074219
1,421,93.53508758544922,1.9579415321350098
1,422,365.965576171875,1.960986852645874
1,423,260.10577392578125,1.957948923110962
1,424,182.35357666015625,1.961759090423584
1,425,27.42159080505371,1.9594926834106445
1,426,52.8831901550293,1.9600720405578613
1,427,144.53355407714844,1.9568774700164795
1,428,211.93280029296875,1.9632704257965088
1,429,19.58786392211914,1.9586181640625
1,430,122.76911163330078,1.9600603580474854
1,431,215.75950622558594,1.9579334259033203
1,432,289.59271240234375,1.9620473384857178
1,433,320.7392272949219,1.958862543106079
1,434,196.16873168945312,1.9603941440582275
1,435,418.2948303222656,1.959167242050171
1,436,72.56231689453125,1.963334560394287
1,437,106.95484924316406,1.9598469734191895
1,438,234.75892639160156,1.9597573280334473
1,439,475.74676513671875,1.958744764328003
1,440,59.45083236694336,1.9602017402648926
1,441,266.1067199707031,1.958373785018921
1,442,17.516183853149414,1.9620277881622314
1,443,62.947086334228516,1.959958791732788
1,444,294.1482238769531,1.959500789642334
1,445,101.7098617553711,1.9582445621490479
1,446,81.71328735351562,1.9602296352386475
1,447,418.7499084472656,1.9589824676513672
1,448,248.73614501953125,1.962092399597168
1,449,221.66851806640625,1.960620641708374
1,450,185.7362518310547,1.959158182144165
1,451,262.2948913574219,1.9582605361938477
1,452,25.603984832763672,1.9595153331756592
1,453,54.530967712402344,1.957637071609497
1,454,255.42063903808594,1.9607861042022705
1,455,8.581441879272461,1.959367036819458
1,456,157.01426696777344,1.959740400314331
1,457,166.97073364257812,1.960449457168579
1,458,420.7431335449219,1.9606373310089111
1,459,164.37802124023438,1.9603841304779053
1,460,161.60484313964844,1.9598815441131592
1,461,131.98675537109375,1.9587886333465576
1,462,142.07437133789062,1.9623734951019287
1,463,83.17656707763672,1.9616496562957764
1,464,61.73051834106445,1.9592235088348389
1,465,150.35269165039062,1.9572868347167969
1,466,390.9384765625,1.9602258205413818
1,467,119.22769927978516,1.957183837890625
1,468,173.2721405029297,1.9599766731262207
1,469,143.83065795898438,1.9574394226074219
1,470,74.1606674194336,1.9600260257720947
1,471,314.37725830078125,1.960066795349121
1,472,162.00857543945312,1.9589388370513916
1,473,213.84681701660156,1.9589800834655762
1,474,372.4258728027344,1.9607551097869873
1,475,70.9020004272461,1.9577548503875732
1,476,205.21165466308594,1.9603898525238037
1,477,168.5257568359375,1.957305908203125
1,478,87.667724609375,1.959296464920044
1,479,175.68115234375,1.9601755142211914
1,480,21.357141494750977,1.9611220359802246
1,481,44.06675720214844,1.9605655670166016
1,482,206.91812133789062,1.9605214595794678
1,483,54.68329620361328,1.9613912105560303
1,484,115.72705841064453,1.960221290588379
1,485,178.75526428222656,1.956056833267212
1,486,45.26462936401367,1.9608213901519775
1,487,484.19287109375,1.9580373764038086
1,488,122.58467102050781,1.9630541801452637
1,489,275.6430969238281,1.958855152130127
1,490,103.01560974121094,1.9596588611602783
1,491,150.418212890625,1.9577906131744385
1,492,154.8753662109375,1.9595067501068115
1,493,162.28909301757812,1.957103967666626
1,494,118.83342742919922,1.960221529006958
1,495,219.25794982910156,1.9585843086242676
1,496,283.81903076171875,1.9578566551208496
1,497,98.3436508178711,1.9588816165924072
1,498,231.06724548339844,1.9643402099609375
1,499,210.31234741210938,1.9605824947357178
1,500,134.61669921875,1.9608581066131592
1,501,58.91904830932617,1.9600317478179932
1,502,318.29217529296875,1.9598407745361328
1,503,935.73193359375,1.959036111831665
1,504,199.66415405273438,1.9643385410308838
1,505,105.3872299194336,1.958547830581665
1,506,213.41172790527344,1.9609174728393555
1,507,43.721195220947266,1.959660291671753
1,508,198.38742065429688,1.961350917816162
1,509,96.22950744628906,1.9584197998046875
1,510,168.72557067871094,1.9588687419891357
1,511,57.937625885009766,1.9579722881317139
1,512,89.69825744628906,1.9606239795684814
1,513,214.24632263183594,1.9576358795166016
1,514,149.49777221679688,1.961198329925537
1,515,477.33404541015625,1.9612605571746826
1,516,116.41510009765625,1.9646706581115723
1,517,89.6828842163086,1.9604063034057617
1,518,177.17453002929688,1.9629943370819092
1,519,153.86976623535156,1.961822271347046
1,520,98.46353912353516,1.960541009902954
1,521,318.0267333984375,1.9606797695159912
1,522,181.8702392578125,1.9597752094268799
1,523,167.36302185058594,1.9613687992095947
1,524,170.3927459716797,1.9659488201141357
1,525,353.9081115722656,1.9615318775177002
1,526,146.01583862304688,1.9625020027160645
1,527,486.4919738769531,1.9597792625427246
1,528,55.34982681274414,1.9635581970214844
1,529,79.55424499511719,1.9609262943267822
1,530,416.0614929199219,1.962761402130127
1,531,727.185546875,1.9603266716003418
1,532,210.71803283691406,1.9603726863861084
1,533,123.10679626464844,1.9601545333862305
1,534,20.332244873046875,1.9638235569000244
1,535,267.3385314941406,1.959221601486206
1,536,94.14620208740234,1.9608440399169922
1,537,54.049373626708984,1.9603667259216309
1,538,94.20680236816406,1.9630763530731201
1,539,122.81642150878906,1.960846185684204
1,540,225.88548278808594,1.960866928100586
1,541,146.56732177734375,1.9605348110198975
1,542,124.6508560180664,1.962808609008789
1,543,1047.9366455078125,1.9602980613708496
1,544,105.76295471191406,1.962662696838379
1,545,542.192138671875,1.9587981700897217
1,546,574.74462890625,1.9612128734588623
1,547,217.7650604248047,1.9605708122253418
1,548,346.3325500488281,1.9627866744995117
1,549,201.66567993164062,1.961071252822876
1,550,106.8370590209961,1.9626810550689697
1,551,349.24359130859375,1.9586255550384521
1,552,52.80198287963867,1.9633309841156006
1,553,46.94428634643555,1.9602210521697998
1,554,56.191646575927734,1.9617211818695068
1,555,178.6894073486328,1.9604251384735107
1,556,58.13389205932617,1.9625160694122314
1,557,164.14712524414062,1.9603800773620605
1,558,244.09457397460938,1.963320016860962
1,559,180.0619659423828,1.9638712406158447
1,560,368.7608947753906,1.963585376739502
1,561,330.9782409667969,1.9586937427520752
1,562,941.0194091796875,1.9606919288635254
1,563,294.5768737792969,1.9605507850646973
1,564,176.78016662597656,1.9635932445526123
1,565,55.82077407836914,1.9586832523345947
1,566,655.6417236328125,1.9628546237945557
1,567,297.4857482910156,1.961759090423584
1,568,21.89654541015625,1.964808702468872
1,569,417.8275451660156,1.9581713676452637
1,570,113.52668762207031,1.9618806838989258
1,571,120.73750305175781,1.961876392364502
1,572,315.3446044921875,1.9652202129364014
1,573,62.93943405151367,1.9601013660430908
1,574,203.2233123779297,1.9659693241119385
1,575,193.08181762695312,1.9611434936523438
1,576,331.3182373046875,1.9650156497955322
1,577,119.32064056396484,1.9632768630981445
1,578,50.416717529296875,1.9643840789794922
1,579,89.7423324584961,1.959834098815918
1,580,333.78619384765625,1.963193416595459
1,581,567.4729614257812,1.9609785079956055
1,582,173.61428833007812,1.964331865310669
1,583,711.584228515625,1.9627645015716553
1,584,344.0148620605469,1.9636130332946777
1,585,40.249759674072266,1.9623637199401855
1,586,334.81060791015625,1.9617836475372314
1,587,175.08949279785156,1.9612219333648682
1,588,40.385215759277344,1.9620387554168701
1,589,97.58926391601562,1.9606459140777588
1,590,150.52529907226562,1.9611451625823975
1,591,340.2391357421875,1.9604411125183105
1,592,159.13900756835938,1.962118148803711
1,593,22.081626892089844,1.959831714630127
1,594,340.6231384277344,1.9638166427612305
1,595,110.25727081298828,1.9615256786346436
1,596,216.09085083007812,1.9630236625671387
1,597,366.51129150390625,1.9612178802490234
1,598,110.68269348144531,1.9622411727905273
1,599,191.5911865234375,1.9613609313964844
1,600,96.27812957763672,1.9627573490142822
1,601,155.03729248046875,1.9603078365325928
1,602,64.42082977294922,1.9650375843048096
1,603,112.86331939697266,1.9611787796020508
1,604,266.8993225097656,1.9660589694976807
1,605,136.51718139648438,1.9610388278961182
1,606,336.6534423828125,1.965787649154663
1,607,85.0914535522461,1.9650278091430664
1,608,70.10076141357422,1.9634711742401123
1,609,400.4127502441406,1.9606480598449707
1,610,739.9751586914062,1.9635367393493652
1,611,433.2486267089844,1.961026668548584
1,612,99.6361312866211,1.9657154083251953
1,613,165.3136444091797,1.9622905254364014
1,614,466.111572265625,1.9645795822143555
1,615,110.8424072265625,1.9601080417633057
1,616,211.05421447753906,1.96352219581604
1,617,85.46514892578125,1.963136911392212
1,618,617.5921630859375,1.9640419483184814
1,619,296.8012390136719,1.961341142654419
1,620,145.3529052734375,1.9633152484893799
1,621,138.93768310546875,1.9607737064361572
1,622,151.93936157226562,1.961946964263916
1,623,57.675872802734375,1.9623057842254639
1,624,141.10028076171875,1.9616925716400146
1,625,67.09654235839844,1.96122407913208
1,626,142.24057006835938,1.964247226715088
1,627,71.22373962402344,1.9622764587402344
1,628,299.584716796875,1.9624733924865723
1,629,685.3668823242188,1.96401047706604
1,630,112.40585327148438,1.9637424945831299
1,631,468.9943542480469,1.962820291519165
1,632,234.45594787597656,1.9651570320129395
1,633,87.67733764648438,1.9626872539520264
1,634,87.97517395019531,1.9643158912658691
1,635,112.45563507080078,1.9605712890625
1,636,51.18091583251953,1.9642255306243896
1,637,93.72962188720703,1.9625940322875977
1,638,514.2918090820312,1.967381477355957
1,639,106.26342010498047,1.9630672931671143
1,640,11.54250717163086,1.9622492790222168
1,641,307.42425537109375,1.9606873989105225
1,642,137.7563018798828,1.9611477851867676
1,643,29.17470359802246,1.9617280960083008
1,644,39.7711067199707,1.9629828929901123
1,645,50.61021041870117,1.9609191417694092
1,646,191.12103271484375,1.9649221897125244
1,647,178.22625732421875,1.9632320404052734
1,648,133.1873779296875,1.962158203125
1,649,209.454833984375,1.962418556213379
1,650,61.20100402832031,1.9635670185089111
1,651,89.01642608642578,1.9613745212554932
1,652,39.98202896118164,1.9617407321929932
1,653,326.8395080566406,1.960484266281128
1,654,59.37226104736328,1.9609832763671875
1,655,65.26338958740234,1.9586482048034668
1,656,185.76712036132812,1.9632363319396973
1,657,304.1824645996094,1.9578919410705566
1,658,139.16123962402344,1.9643049240112305
1,659,50.07366943359375,1.9617271423339844
1,660,32.9753303527832,1.961564540863037
1,661,219.51132202148438,1.9625449180603027
1,662,103.49427795410156,1.964024305343628
1,663,560.1761474609375,1.9591264724731445
1,664,133.9700469970703,1.9615988731384277
1,665,52.149559020996094,1.961127519607544
1,666,7.355135440826416,1.9651360511779785
1,667,23.72972869873047,1.958186149597168
1,668,29.488950729370117,1.96519136428833
1,669,172.16455078125,1.9603211879730225
1,670,47.95488357543945,1.9633147716522217
1,671,186.3716583251953,1.9597587585449219
1,672,77.79399871826172,1.9627768993377686
1,673,331.4898376464844,1.9616305828094482
1,674,71.48942565917969,1.9626879692077637
